name,address,latitude,longitude,opening_hours,website,instagram,map_embed
Jazz Live Restaurant BarBarBar,〒231-0015 神奈川県横浜市中区尾上町１丁目８ 関内新井ビル B1-B,35.4448156,139.63827519999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJHxgjuvBcGGARLGECuoIYrkA
Yokohama JAZZ FIRST,〒231-0033 神奈川県横浜市中区長者町９丁目140番地 第2吉田興産ビル 1F,35.4442163,139.62856969999999,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJXSK7F4tcGGARr1ieuAOnd0Q
MINTON HOUSE,〒231-0023 神奈川県横浜市中区山下町２７６ 浜田ビル １F,35.440114799999996,139.64494299999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJuan8nRxdGGARoC97_Rv9o_U
横浜エアジン,〒231-0013 神奈川県横浜市中区住吉町５丁目６０−６０ 小林ビル,35.447754499999995,139.6352312,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJe2k-efZcGGARonsZtERNviE
ドルフィ,〒231-0065 神奈川県横浜市中区宮川町２丁目１７−４,35.4467649,139.62913079999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJFYoCpYpcGGARdaCSSUQWSkM
ダウンビート,〒231-0063 神奈川県横浜市中区花咲町１丁目４３,35.449107,139.630031,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ-8Dc2F9cGGARndqCBbCaKgo
よいどれ伯爵,〒231-0046 神奈川県横浜市中区末広町２丁目５−８,35.4437496,139.6327197,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJv7V7hvNcGGARdmxIO6Kmp3s
BAR Le Jazz,〒220-0073 神奈川県横浜市西区岡野１丁目１３−１１,35.4635507,139.6149498,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJg2h5DAxcGGARJND6o_AmiRw
WonderWall-Yokohama,〒223-0061 神奈川県横浜市港北区日吉２丁目６−６,35.555148599999995,139.645523,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ0ZgJ_HlfGGARvsBkA_yHmRo
ジャズバー JAZZY AFTER HOURS 関内馬車道,〒231-0006 神奈川県横浜市中区南仲通３丁目３０−２ 関内新電パーキング 2F,35.4479563,139.6387833,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJS2qt3rddGGARcVI_X_jswi0
