name,address,latitude,longitude,opening_hours,website,instagram,map_embed
V2 TOKYO,〒106-0032 東京都港区六本木７丁目１３−７,35.6639218,139.7306058,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJMUw6UgKLGGARFYLerPlpqKo
JUMANJI 55,〒106-0032 東京都港区六本木３丁目１０−５ マリーナビル １階，２階,35.663183599999996,139.7334692,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJq6qeN52LGGAR0PC1h54av_4
マハラジャ 六本木,〒106-0032 東京都港区六本木６丁目１−３ 六門ビル 6F,35.6627267,139.7322322,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJV7ghOZ2LGGARDjDNhXW64Ig
IBEX TOKYO,"21泰明ビル 5F, ３丁目-１１-6 六本木 港区 東京都 106-0032",35.663082599999996,139.73316409999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ24YF8JyLGGARQoS15T_ctL0
THE FIRST HOUSE,〒106-0032 東京都港区六本木５丁目１６−５ インペリアル六本木 B2F,35.6617463,139.7351088,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJTWgvbJ2LGGAREe9Q8ZKkNU8
六本木 CLUB EDGE,〒106-0032 東京都港区六本木５丁目１８−２１,35.6608884,139.7369732,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJq6oGB5yLGGARdzLnWRJbtA4
ODEON TOKYO オデオン トウキョウ,"3F, ３丁目-１５-23 六本木 港区 東京都 106-0032",35.662364,139.735236,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ-6NF95yLGGARtUEPWokfIJc
東京倶楽部,〒106-0032 東京都港区六本木１丁目９−１４,35.664121099999996,139.74127110000003,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJOfk7ZJqLGGARxyxJgHzUMFs
六本木ヒルズクラブ,〒106-6151 東京都港区六本木６丁目１０−１ 六本木ヒルズ森タワー51階,35.6604282,139.7291817,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJtbKhzOWLGGARJB9RTuXKRa0
Sonidos Bar Roppongi,"SHIMOJOU building B1F 3-14-8, ３丁目-１４ 六本木 港区 東京都 106-0031",35.6624736,139.7349942,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJg5ib-5yLGGARJfqNv6F283c
