name,address,latitude,longitude,opening_hours,website,instagram,map_embed
Every Swing,〒110-0015 東京都台東区東上野３丁目１５−１４ ウエノエストビル B１Ｆ,35.7105527,139.7785747,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ6yz2lZiOGGARFgOv4ov5pPs
"The Auditorium - Japanese Whisky, Cocktail & Good music Bar 上野",〒110-0005 東京都台東区上野７丁目６−７ 橋本ビル 1F,35.713864,139.77868709999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJw4OQZZ-PGGARKxXdEktwsdU
ジャズクラブアリエス,〒110-0005 東京都台東区上野２丁目４ ２丁目４−８ サントリー会館 B１F,35.7088074,139.7719771,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJJdnqYyCMGGARhKUYfDbCMt4
Bar Slow Dance,〒110-0005 東京都台東区上野２丁目２−２,35.7083581,139.7721884,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJE9E0biCMGGARGHUA6Oci8NM
ＪＡＺＺＹＣＲＯＳＳ,〒113-0034 東京都文京区湯島３丁目４３−１１,35.708796,139.7713824,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJB2mO9SCMGGARS8WmFj4PyLU
Sports & Music Bar 44,"B1F, ２丁目-１１-12 上野 台東区 東京都 110-0005",35.709151,139.77006,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJbRsBflmNGGARTvBtAHbitKE
Bar Bookshelff (バー ブックシェルフ),〒110-0015 東京都台東区東上野４丁目３−１１ オリエント上野ビル 3階,35.7126083,139.7791101,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJZRgsPpKPGGAR6U4jegJ7k6c
Eastwood Pinoy Bar & Music Party,〒113-0034 東京都文京区湯島３丁目４４−２ ＹＫビル 1F,35.7089205,139.77120829999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJOW03enmNGGARLt8v0A9-F3w
う・か・た,〒113-0034 東京都文京区湯島３丁目４０−１１ オレンジビル B1,35.707566,139.772266,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJQ_QuDiCMGGAR8Ws1hy57NWA
HOOK,〒110-0016 東京都台東区台東３丁目４２−3-1F~2F,35.7055242,139.7764815,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJG-RyEqGOGGARI2bBKerAOYo
