name,address,latitude,longitude,opening_hours,website,instagram,map_embed
DISCO Groovy,〒231-0005 神奈川県横浜市中区本町３丁目２４ 本町中央ビル B１,35.4487941,139.6393192,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJNZcgd_dcGGARZgAtvbiW9S0
カフェミラノ横浜 - Club Milano Yokohama,〒231-0043 神奈川県横浜市中区福富町仲通３６,35.4446771,139.6301038,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJy_8grS1dGGARiVW4S2Hc4o8
ザ・ベルベットナイト横浜,〒231-0043 神奈川県横浜市中区福富町仲通４番１５ 国際ビルヂング B1F,35.4452106,139.6315214,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJCyNlcJJdGGARTZoWamudhNs
Girls bar Club R (ガールズバークラブアール),〒231-0044 神奈川県横浜市中区福富町東通東通５番４ ｢シオン福富町 １０１｣,35.4441705,139.63149199999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJJz4nP_5dGGARZhb1PRDRar0
Bar Luther Dance Groove,〒220-0005 神奈川県横浜市西区南幸２丁目１０−１８ 東海屋ビル 3F,35.4629688,139.617571,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ31YaBA1cGGARenRB84FpeDM
THE CLUB SENSATION,〒231-0065 神奈川県横浜市中区宮川町３丁目８０番地,35.4465255,139.62753039999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ4UyigYpcGGAR5XNX3KfKJD8
YOKOHAMA COAST garage+,〒220-0011 神奈川県横浜市西区高島２丁目１４−９ アソビル B1F,35.4639622,139.6220938,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ02YhF2hdGGARM_gOGSWTGYg
横浜エアジン,〒231-0013 神奈川県横浜市中区住吉町５丁目６０−６０ 小林ビル,35.447754499999995,139.6352312,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJe2k-efZcGGARonsZtERNviE
Bar EDM68,"4th Floor, １丁目-８-3 南林間 大和市 神奈川県 242-0006",35.4957294,139.447992,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJcZJGqGH5GGAR5ryiQw5Bd5Y
AREA51 yokohama,〒231-0042 神奈川県横浜市中区福富町西通３５ ｢コスモビル壱番館 104｣,35.4456037,139.629932,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJP2eIBDNdGGARzRrl78mQyPo
