name,address,latitude,longitude,opening_hours,website,instagram,map_embed
Zouk Tokyo,〒104-0061 東京都中央区銀座７丁目２−１８,35.6707477,139.7600117,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJT1BS0cGLGGARQZR6FvQYpNA
CLUB ＴＴ,〒104-0061 東京都中央区銀座８丁目２−１４,35.669640199999996,139.7594279,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ17IrbYiLGGARlCINjy179Mw
RAISE,〒104-0061 東京都中央区銀座５丁目２−１ 東急プラザ銀座 6階,35.6722448,139.7624127,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJYSUonf-LGGARDnFRHHCkRkQ
LUXE TOKYO,〒104-0061 東京都中央区銀座３丁目３−１ ZOE銀座 B1F,35.673499899999996,139.7658314,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ526CVwCLGGARb7dabLDnwtk
CLUB PLUM,〒100-0011 東京都千代田区内幸町１丁目６−５ URACORI 銀座裏コリド,35.669179,139.7584004,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJmdq9jB6LGGARQ_tTatywrhw
夜想曲 -ノクターン-,〒104-0061 東京都中央区銀座８丁目７−８,35.668282999999995,139.761055,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJG7I5qeGLGGARYafrzhF8Z6o
ジニアス東京,〒104-0061 東京都中央区銀座６丁目４−６,35.6713209,139.761674,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJg69aQe-LGGAROkeDEH_oeao
銀座キャバクラ ミラノクラブ,〒104-0061 東京都中央区銀座８丁目６−１８ 銀座カレラ弐番館ビル 4F,35.6683792,139.7603762,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJGYz-4-iLGGAR1HCuhLKL3Ds
Soul Dining Bar GINZA MAGIC,〒104-0061 東京都中央区銀座７丁目７−９ 銀座山市ビル 1・2Ｆ,35.6690916,139.7619329,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJZ8ctl-iLGGARS6359tGBGzU
クラブブルーノ,"4f, ８丁目-６-24 銀座 中央区 東京都 104-0061",35.6690338,139.7609352,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJVVVlwuiLGGARwp4tLTWYQ04
