name,address,latitude,longitude,opening_hours,website,instagram,map_embed
ホットペッパー,〒171-0021 東京都豊島区西池袋１丁目３７−１５ 西形ビル 5F,35.7321276,139.7093172,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJPwEzf16NGGAR3hhUSjPK5ZM
ジャズライブバー インディペンデンス （INDEPENDENCE）池袋,〒171-0021 東京都豊島区西池袋３丁目２２−８ パークサイド西池袋 MB1 FUKI,35.7304652,139.70631659999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJW1sS-FuNGGARUHg861LQios
池袋東口 ジャズ&カクテルバー ラストフィズ,〒170-0013 東京都豊島区東池袋１丁目３８−１ 豊島サロンビル 2階,35.732876999999995,139.7145383,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJoxI352aNGGAR4Wo9t0fqkaI
Soul Bar PHILLY'S,〒171-0014 東京都豊島区池袋３丁目３−１１ コアプラス山手池袋 101,35.7341354,139.7002516,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJw-m2aqiSGGARNdiciooU-EM
ペーパームーン,〒171-0021 東京都豊島区西池袋３丁目２９−３,35.7311865,139.7066388,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ0eCbq16NGGARbBY5pcNmL94
SOMETHIN' JAZZ CLUB,〒170-0014 東京都豊島区池袋１丁目８−８ 池袋労働基準協会ビル B1 B2,35.736452299999996,139.71154149999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJdeYw4F-NGGARiQmvT3lf9w8
バレルハウス,〒171-0014 東京都豊島区池袋２丁目２２−５ 東仙第2ビル 2階,35.732792599999996,139.704958,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJBV8-4ViNGGARblWwjozH_ng
Absolute Blue,〒171-0021 東京都豊島区西池袋１丁目１５−６ 豊島会館 B2F,35.7305108,139.7095067,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJO-3_sF2NGGARgQGsToCjhxY
FlatFive,〒171-0021 東京都豊島区西池袋３丁目２９−２ 三原ビル,35.7312417,139.70673399999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJAQDwq16NGGAR7tfpj-dgqSc
Bar FULL HOUSE,〒171-0014 東京都豊島区池袋２丁目６３−６,35.7350011,139.7107834,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJT3YUzV-NGGARNeZliIZ5Yco
