name,address,latitude,longitude,opening_hours,website,instagram,map_embed
アールジービー東京,〒110-0005 東京都台東区上野５丁目１８−７ モリタビル地下１階,35.7055667,139.7747544,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJx7uYT-OLGGARBm0bajNoDIo
BTC Club,〒110-0034 東京都文京区湯島３丁目３５−９ 白川ビル 地下１階,35.7079807,139.7703178,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJCd-2fjyNGGARJ93vMFZV-vg
CLASSIC-TOKYO,〒110-0005 東京都台東区上野２丁目９−６ 大和上野ビル 1F,35.709202499999996,139.7722843,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ0f7bplGNGGARScqfM8xuUiU
キャバクラ CLUB THEMIS ーUENOーテミス ウエノ,〒110-0005 東京都台東区上野２丁目１−３ 88ビル 4F,35.7082987,139.7724917,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJ81VKKT6NGGARIiMiYvtCKHY
"The Auditorium - Japanese Whisky, Cocktail & Good music Bar 上野",〒110-0005 東京都台東区上野７丁目６−７ 橋本ビル 1F,35.713864,139.77868709999998,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJw4OQZZ-PGGARKxXdEktwsdU
JJ-上野,〒113-0034 東京都文京区湯島３丁目４５−１０ ジェストビル 3Fabc室,35.7088214,139.7704516,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJh4XPL5mNGGARVbyfGCQts88
DJs Music Bar Chrono Fake,〒113-0034 東京都文京区湯島３丁目３６−１０ 永山ビル B1F,35.7076365,139.7706891,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJY9ngPMCNGGAR_nAkj1TGbi0
club Capone,〒110-0005 東京都台東区上野２丁目８−４ 日栄ビル1番館 ４階,35.709159,139.7724963,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJMUQ7jCCMGGARXzfsMGXocno
熟女 キャバクラ Mrs.J上野（ミセスジェイウエノ）,〒110-0005 東京都台東区上野２丁目１２−１１ 宝丹ビル ４Ｆ,35.7093347,139.7716376,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJj6oXuHmNGGARbMOixw-ZKjA
クラブ ロマン,〒110-0005 東京都台東区上野２丁目１０−７ F3,35.70907390000001,139.7717472,,,,https://www.google.com/maps/embed/v1/place?key=AIzaSyAut9NbtYesO3gS65jsNLQxmn9WzohquRs&q=place_id:ChIJWzc6dyCNGGAR91Fp1D9t6kA
